일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2015/02/06,"2,866,000","2,930,000","2,835,000","2,840,000",▲,"5,000","+0.18","14,803","42,280","0.03","1,916","-1,877","-58","-157","34","28.82"
2015/02/05,"2,749,000","2,849,000","2,743,000","2,835,000",▲,"105,000","+3.85","19,222","54,031","0.03","-2,650","-568","3,089","1,260","-236","28.83"
2015/02/04,"2,737,000","2,777,000","2,699,000","2,730,000",▲,"34,000","+1.26","24,918","68,163","0.03","-2,311","-1,530","3,656","7,416","2,489","28.77"
2015/02/03,"2,672,000","2,696,000","2,646,000","2,696,000",▲,"26,000","+0.97","13,121","35,064","0.04","90","3,889","-3,661","-3,988","-567","28.71"
2015/02/02,"2,625,000","2,685,000","2,608,000","2,670,000",▲,"19,000","+0.72","8,830","23,461","0.04","-841","453","7,487","890","2,008","28.77"
2015/01/30,"2,710,000","2,750,000","2,651,000","2,651,000",▼,"-29,000","-1.08","14,512","38,923","0.04","2,106","-1,944","4,783","-332","1,519","28.65"
2015/01/29,"2,660,000","2,710,000","2,620,000","2,680,000",▲,"25,000","+0.94","18,772","50,354","0.03","-1,923","3,419","-1,461","-1,676","-4,649","28.56"
2015/01/28,"2,678,000","2,690,000","2,600,000","2,655,000",▼,"-22,000","-0.82","15,466","40,808","0.03","651","1,896","-2,431","-1,058","-2,141","28.59"
2015/01/27,"2,709,000","2,761,000","2,634,000","2,677,000",▼,"-2,000","-0.07","16,122","43,162","0.02","1,164","318","-1,017","-2,513","-3,699","28.63"
2015/01/26,"2,611,000","2,682,000","2,603,000","2,679,000",▲,"79,000","+3.04","14,947","39,676","0.03","-1,936","2,048","-150","212","-4,458","28.65"
2015/01/23,"2,501,000","2,600,000","2,501,000","2,600,000",▲,"105,000","+4.21","22,194","56,642","0.04","-2,813","3,868","-909","-2,822","-1,565","28.65"
2015/01/22,"2,493,000","2,520,000","2,464,000","2,495,000",▲,"42,000","+1.71","12,721","31,797","0.04","-3,731","2,655","1,121","-55","2,688","28.67"
2015/01/21,"2,451,000","2,498,000","2,420,000","2,453,000",▲,"3,000","+0.12","13,448","33,008","0.05","-778","3,318","-2,578","-3,356","-888","28.65"
2015/01/20,"2,385,000","2,494,000","2,382,000","2,450,000",▲,"85,000","+3.59","21,934","53,607","0.05","-4,520","7,421","-2,372","-1,177","4,101","28.69"
2015/01/19,"2,341,000","2,395,000","2,340,000","2,365,000",▲,"2,000","+0.08","8,797","20,873","0.05","-772","1,887","-1,145","-1,776","-1,559","28.73"
2015/01/16,"2,351,000","2,431,000","2,337,000","2,363,000",▼,"-9,000","-0.38","15,512","36,582","0.05","253","2,856","-4,391","-5,040","-1,209","28.75"
2015/01/15,"2,301,000","2,393,000","2,301,000","2,372,000",▲,"58,000","+2.51","10,720","25,369","0.05","-4,036","2,287","1,801","1,157","1,871","28.83"
2015/01/14,"2,350,000","2,384,000","2,294,000","2,314,000",▼,"-21,000","-0.90","15,744","36,684","0.07","-407","3,895","-3,541","-5,208","-3,821","28.79"
2015/01/13,"2,245,000","2,341,000","2,234,000","2,335,000",▲,"112,000","+5.04","29,205","67,486","0.09","-9,490","2,330","7,139","2,043","1,734","28.86"
2015/01/12,"2,152,000","2,225,000","2,151,000","2,223,000",▲,"57,000","+2.63","15,277","33,778","0.09","-4,959","3,312","1,574","-1,862","4,672","28.73"
2015/01/09,"2,161,000","2,215,000","2,145,000","2,166,000",▲,"6,000","+0.28","25,083","54,604","0.08","99","-512","546","-122","-3,585","28.71"
2015/01/08,"2,128,000","2,160,000","2,069,000","2,160,000",▲,"16,000","+0.75","37,942","79,984","0.05","6,459","-8,091","1,453","450","1,628","28.70"
2015/01/07,"2,245,000","2,246,000","2,125,000","2,144,000",▼,"-95,000","-4.24","24,564","53,058","0.05","11,712","-5,327","-6,224","-3,938","309","28.67"
2015/01/06,"2,279,000","2,303,000","2,219,000","2,239,000",▼,"-68,000","-2.95","16,052","35,887","0.05","5,373","443","-5,797","-6,157","-3,499","28.78"
2015/01/05,"2,300,000","2,331,000","2,276,000","2,307,000",▼,"-23,000","-0.99","11,547","26,636","0.06","35","1,253","-1,057","-1,818","-2,771","28.88"
2015/01/02,"2,211,000","2,330,000","2,211,000","2,330,000",▲,"110,000","+4.95","12,060","27,425","0.06","-2,180","4,531","-2,556","-1,544","-3,468","28.90"
2014/12/30,"2,254,000","2,254,000","2,215,000","2,220,000",▼,"-19,000","-0.85","15,588","34,703","0.06","1,243","-3,136","1,863","-3,206","-1,372","28.94"
2014/12/29,"2,249,000","2,260,000","2,225,000","2,239,000",▼,"-6,000","-0.27","6,978","15,604","0.06","-59","-1,455","1,392","938","-288","28.91"
2014/12/26,"2,252,000","2,287,000","2,237,000","2,245,000",▼,"-23,000","-1.01","9,249","20,878","0.06","-1,265","-768","1,976","1,343","615","28.88"
2014/12/24,"2,274,000","2,287,000","2,253,000","2,268,000",▼,"-4,000","-0.18","6,747","15,310","0.06","-796","116","-95","1,320","-1,483","28.85"
2014/12/23,"2,290,000","2,308,000","2,232,000","2,272,000",▼,"-18,000","-0.79","8,901","20,166","0.06","473","1,549","-1,933","-2,432","-684","28.85"
2014/12/22,"2,250,000","2,295,000","2,250,000","2,290,000",▲,"30,000","+1.33","9,027","20,575","0.06","-1,646","1,666","-151","-248","-2,158","28.88"
2014/12/19,"2,275,000","2,280,000","2,244,000","2,260,000",▲,"7,000","+0.31","14,230","32,137","0.06","-937","-2,967","3,898","1,027","-1,341","28.89"
2014/12/18,"2,280,000","2,285,000","2,230,000","2,253,000",▲,"1,000","+0.04","15,579","35,081","0.07","-995","-897","1,481","-57","4,370","28.82"
2014/12/17,"2,268,000","2,268,000","2,230,000","2,252,000",▲,"14,000","+0.63","12,237","27,526","0.06","-1,112","3,397","-2,537","-3,232","136","28.80"
2014/12/16,"2,204,000","2,266,000","2,203,000","2,238,000",▲,"6,000","+0.27","15,505","34,693","0.06","-688","-1,306","1,486","-2,361","2,013","28.84"
2014/12/15,"2,250,000","2,274,000","2,184,000","2,232,000",▼,"-43,000","-1.89","14,880","32,887","0.06","2,812","-715","-2,414","-2,335","-566","28.81"
2014/12/12,"2,242,000","2,280,000","2,228,000","2,275,000",▲,"49,000","+2.20","13,689","30,750","0.05","-557","485","-1,028","-2,860","-537","28.85"
2014/12/11,"2,315,000","2,358,000","2,222,000","2,226,000",▼,"-97,000","-4.18","33,471","75,574","0.05","7,076","-2,721","-4,548","-6,520","-6,325","28.87"
2014/12/10,"2,330,000","2,397,000","2,300,000","2,323,000",▲,"10,000","+0.43","20,891","48,696","0.05","24","-2,435","2,904","4,577","2,115","28.95"
2014/12/09,"2,371,000","2,379,000","2,294,000","2,313,000",▼,"-57,000","-2.41","23,244","53,880","0.03","3,887","-2,347","-3,263","-3,349","-856","28.90"
2014/12/08,"2,441,000","2,476,000","2,360,000","2,370,000",▼,"-106,000","-4.28","25,937","61,980","0.03","7,692","-6,732","-643","-7,134","-680","28.96"
2014/12/05,"2,466,000","2,490,000","2,450,000","2,476,000",▲,"6,000","+0.24","10,988","27,081","0.03","-197","-3,276","3,485","3,188","-1,605","28.97"
2014/12/04,"2,479,000","2,493,000","2,458,000","2,470,000",▼,"-19,000","-0.76","8,915","22,054","0.02","513","-981","488","311","-1,798","28.91"
2014/12/03,"2,474,000","2,510,000","2,455,000","2,489,000",▲,"9,000","+0.36","12,370","30,720","0.03","-258","563","-44","-1,014","-2,952","28.90"
2014/12/02,"2,490,000","2,529,000","2,476,000","2,480,000",▼,"-20,000","-0.80","15,998","39,778","0.04","281","-300","-433","-3,983","-4,427","28.90"
2014/12/01,"2,465,000","2,510,000","2,389,000","2,500,000", ,"0","0","17,171","42,750","0.05","-332","-143","-75","-2,721","-1,722","28.91"
2014/11/28,"2,449,000","2,505,000","2,445,000","2,500,000",▲,"75,000","+3.09","26,736","66,715","0.06","-6,953","5,289","1,747","-4,972","2,147","28.91"
2014/11/27,"2,405,000","2,436,000","2,377,000","2,425,000",▲,"15,000","+0.62","15,284","36,754","0.07","-1,826","797","965","-6,910","-5,249","28.88"
2014/11/26,"2,329,000","2,410,000","2,325,000","2,410,000",▲,"80,000","+3.43","17,896","42,536","0.07","-5,802","7,112","-1,304","-4,176","1,304","28.86"
2014/11/25,"2,284,000","2,360,000","2,244,000","2,330,000",▲,"45,000","+1.97","36,594","85,269","0.07","-3,726","5,377","-1,612","-1,092","251","28.88"
2014/11/24,"2,329,000","2,330,000","2,224,000","2,285,000",▼,"-13,000","-0.57","21,439","48,750","0.07","984","-2,333","1,187","-3,250","-422","28.91"
2014/11/21,"2,337,000","2,357,000","2,294,000","2,298,000",▼,"-22,000","-0.95","17,838","41,483","0.08","-1,690","-165","1,909","1,093","220","28.89"
2014/11/20,"2,339,000","2,339,000","2,300,000","2,320,000",▲,"39,000","+1.71","14,522","33,646","0.09","-2,989","-970","4,003","1,201","1,252","28.86"
2014/11/19,"2,280,000","2,349,000","2,225,000","2,281,000",▲,"11,000","+0.48","26,077","59,629","0.11","-2,704","1,650","835","-4,470","2,609","28.79"
2014/11/18,"2,163,000","2,272,000","2,163,000","2,270,000",▲,"118,000","+5.48","22,842","51,379","0.10","-7,400","-232","7,372","7,593","8,238","28.78"
2014/11/17,"2,200,000","2,215,000","2,088,000","2,152,000",▼,"-72,000","-3.24","31,772","67,369","0.10","4,771","1,968","-5,242","-3,970","-3,590","28.65"
2014/11/14,"2,289,000","2,316,000","2,177,000","2,224,000",▼,"-51,000","-2.24","23,968","53,124","0.10","4,522","-4,031","-572","-1,154","-1,974","28.74"
2014/11/13,"2,309,000","2,344,000","2,266,000","2,275,000",▼,"-40,000","-1.73","12,412","28,582","0.09","199","-1,313","1,132","-925","-909","28.75"
2014/11/12,"2,356,000","2,377,000","2,281,000","2,315,000",▼,"-53,000","-2.24","17,107","39,832","0.11","1,333","504","-1,909","-644","-4,664","28.73"
2014/11/11,"2,233,000","2,368,000","2,200,000","2,368,000",▲,"201,000","+9.28","44,917","103,333","0.09","-7,186","10,620","-4,142","4,980","4,771","28.76"
2014/11/10,"2,298,000","2,299,000","2,163,000","2,167,000",▼,"-107,000","-4.71","36,316","80,278","0.09","7,117","3,981","-10,826","-9,530","-1,536","28.83"
2014/11/07,"2,273,000","2,301,000","2,245,000","2,274,000",▲,"1,000","+0.04","21,071","47,946","0.08","142","604","-745","-1,875","994","29.02"
2014/11/06,"2,379,000","2,397,000","2,251,000","2,273,000",▼,"-100,000","-4.21","30,847","70,446","0.08","6,256","-1,145","-5,268","-5,138","-5,402","29.03"
2014/11/05,"2,385,000","2,404,000","2,347,000","2,373,000",▲,"10,000","+0.42","15,638","37,139","0.08","-754","-258","1,056","459","2,744","29.12"
2014/11/04,"2,430,000","2,430,000","2,349,000","2,363,000",▼,"-62,000","-2.56","16,159","38,337","0.09","1,739","2,216","-4,034","-1,798","828","29.10"
2014/11/03,"2,300,000","2,425,000","2,300,000","2,425,000",▲,"125,000","+5.43","21,550","51,344","0.09","-4,647","-578","5,241","1,823","4,041","29.17"
2014/10/31,"2,351,000","2,369,000","2,274,000","2,300,000",▼,"-46,000","-1.96","22,060","50,741","0.09","1,156","-3,366","2,162","4,741","2,174","29.08"
2014/10/30,"2,372,000","2,375,000","2,262,000","2,346,000",▼,"-29,000","-1.22","27,131","63,069","0.08","1,505","5,117","-6,702","-2,472","3,633","29.05"
2014/10/29,"2,431,000","2,443,000","2,346,000","2,375,000",▼,"-49,000","-2.02","25,548","60,737","0.06","4,231","-409","-3,617","2,799","5,200","29.16"
2014/10/28,"2,466,000","2,539,000","2,417,000","2,424,000",▼,"-23,000","-0.94","15,889","39,105","0.05","5,316","-1,352","-4,545","-1,914","-684","29.22"
2014/10/27,"2,478,000","2,504,000","2,434,000","2,447,000",▲,"17,000","+0.70","12,448","30,784","0.05","508","-297","-276","-427","-472","29.30"
2014/10/24,"2,493,000","2,520,000","2,396,000","2,430,000",▼,"-32,000","-1.30","18,339","44,933","0.04","2,580","2,105","-5,007","-5,408","2,112","29.31"
2014/10/23,"2,500,000","2,654,000","2,428,000","2,462,000",▼,"-38,000","-1.52","29,896","75,473","0.03","4,706","6,283","-10,324","-10,415","1,202","29.39"
2014/10/22,"2,439,000","2,534,000","2,400,000","2,500,000",▲,"61,000","+2.50","22,487","55,974","0.05","291","5,923","-6,812","-4,006","2,845","29.57"
2014/10/21,"2,293,000","2,493,000","2,282,000","2,439,000",▲,"168,000","+7.40","36,279","87,451","0.06","-10,404","6,660","3,568","4,631","4,958","29.68"
2014/10/20,"2,277,000","2,307,000","2,263,000","2,271,000",▼,"-6,000","-0.26","14,172","32,231","0.06","1,328","3,182","-4,659","-1,905","-1,192","29.62"
2014/10/17,"2,298,000","2,334,000","2,240,000","2,277,000",▼,"-12,000","-0.52","22,141","50,683","0.05","666","4,445","-5,144","-4,309","2,867","29.70"
2014/10/16,"2,318,000","2,407,000","2,282,000","2,289,000",▼,"-29,000","-1.25","27,699","64,087","0.05","3,656","4,438","-8,214","-12,305","-6,779","29.79"
2014/10/15,"2,190,000","2,340,000","2,190,000","2,318,000",▲,"129,000","+5.89","26,353","59,991","0.04","-1,013","5,695","-4,811","-2,317","-2,618","29.93"
2014/10/14,"2,237,000","2,240,000","2,183,000","2,189,000",▼,"-48,000","-2.15","31,757","69,982","0.03","1,634","11,328","-12,939","-3,978","7,759","30.01"
2014/10/13,"2,341,000","2,354,000","2,237,000","2,237,000",▼,"-103,000","-4.40","18,109","41,001","0.03","3,585","4,786","-8,457","-6,673","-4,291","30.23"
2014/10/10,"2,394,000","2,394,000","2,340,000","2,340,000",▼,"-7,000","-0.30","15,091","35,678","0.04","-660","3,369","-2,601","2,915","81","30.38"
2014/10/08,"2,310,000","2,380,000","2,300,000","2,347,000",▲,"28,000","+1.21","26,474","62,375","0.04","-834","8,918","-8,107","3,893","1,472","30.42"
2014/10/07,"2,370,000","2,372,000","2,317,000","2,319,000",▼,"-38,000","-1.61","11,710","27,298","0.04","1,227","3,447","-4,654","333","-292","30.56"
2014/10/06,"2,323,000","2,406,000","2,307,000","2,357,000",▲,"14,000","+0.60","10,892","25,800","0.04","-858","2,504","-1,662","1,705","2,509","30.64"
2014/10/02,"2,355,000","2,375,000","2,300,000","2,343,000",▼,"-32,000","-1.35","22,002","51,548","0.04","2,634","5,466","-8,456","-649","269","30.67"
2014/10/01,"2,372,000","2,418,000","2,361,000","2,375,000",▼,"-17,000","-0.71","10,381","24,730","0.04","1,631","2,651","-4,356","781","1,811","30.82"
2014/09/30,"2,406,000","2,460,000","2,392,000","2,392,000",▲,"11,000","+0.46","16,831","40,701","0.04","747","-1,175","418","-2,218","-2,765","30.89"
2014/09/29,"2,370,000","2,520,000","2,347,000","2,381,000",▲,"26,000","+1.10","19,446","46,855","0.04","1,824","653","-2,517","-2,788","-2,792","30.88"
2014/09/26,"2,267,000","2,375,000","2,263,000","2,355,000",▲,"88,000","+3.88","13,352","31,095","0.04","-5,021","4,227","815","227","-1,094","30.93"
2014/09/25,"2,250,000","2,302,000","2,247,000","2,267,000",▲,"2,000","+0.09","18,086","41,282","0.04","520","4,344","-5,091","463","-3,651","30.91"
2014/09/24,"2,242,000","2,301,000","2,242,000","2,265,000",▲,"1,000","+0.04","19,798","45,167","0.04","-316","7,740","-8,021","-1,138","-4,611","31.00"
2014/09/23,"2,265,000","2,314,000","2,245,000","2,264,000",▼,"-34,000","-1.48","18,910","42,961","0.04","2,393","8,843","-11,293","-4,917","-4,020","31.14"
2014/09/22,"2,315,000","2,320,000","2,225,000","2,298,000",▼,"-17,000","-0.73","12,020","27,367","0.05","460","5,512","-5,973","-3,545","-4,180","31.33"
2014/09/19,"2,250,000","2,330,000","2,245,000","2,315,000",▲,"83,000","+3.72","17,812","40,834","0.06","-3,595","7,725","-4,268","-3,501","415","31.43"
2014/09/18,"2,160,000","2,235,000","2,111,000","2,232,000",▲,"43,000","+1.96","10,804","23,955","0.06","-2,361","2,709","-411","-89","-867","31.50"
2014/09/17,"2,191,000","2,225,000","2,162,000","2,189,000",▲,"19,000","+0.88","20,114","44,095","0.06","432","6,136","-6,694","-5,078","-3,733","31.51"
2014/09/16,"2,136,000","2,173,000","2,118,000","2,170,000",▲,"71,000","+3.38","16,141","34,759","0.07","-270","1,606","-1,597","133","1,342","31.63"
2014/09/15,"2,022,000","2,179,000","2,022,000","2,099,000",▲,"70,000","+3.45","17,436","36,774","0.06","-1,417","1,473","-621","701","3,142","31.65"
2014/09/12,"2,127,000","2,139,000","2,011,000","2,029,000",▼,"-82,000","-3.88","16,762","34,364","0.06","63","-1,863","2,173","948","1,626","31.66"
2014/09/11,"2,103,000","2,151,000","2,103,000","2,111,000",▼,"-15,000","-0.71","10,477","22,295","0.04","481","-999","563","1,169","39","31.63"
2014/09/05,"2,184,000","2,226,000","2,126,000","2,126,000",▼,"-84,000","-3.80","18,171","38,997","0.04","4,801","1,347","-6,058","-7,207","581","31.62"
2014/09/04,"2,222,000","2,222,000","2,160,000","2,210,000",▼,"-14,000","-0.63","13,894","30,399","0.04","-60","1,209","-1,233","1,134","402","31.72"
2014/09/03,"2,237,000","2,268,000","2,184,000","2,224,000",▼,"-13,000","-0.58","12,060","26,814","0.06","897","1,410","-2,436","1,524","1,345","31.74"
2014/09/02,"2,121,000","2,270,000","2,100,000","2,237,000",▲,"111,000","+5.22","27,413","60,526","0.07","-4,271","9,447","-5,866","1,838","-1,730","31.78"
2014/09/01,"2,105,000","2,158,000","2,093,000","2,126,000",▲,"16,000","+0.76","10,187","21,775","0.07","-583","1,050","-352","951","1,334","31.88"
2014/08/29,"2,143,000","2,171,000","2,110,000","2,110,000",▼,"-46,000","-2.13","18,321","38,900","0.06","2,164","284","-2,234","1,326","2,105","31.89"
2014/08/28,"2,152,000","2,171,000","2,109,000","2,156,000",▼,"-11,000","-0.51","25,966","55,414","0.04","699","4,652","-5,486","-7,882","6,896","31.93"
2014/08/27,"2,244,000","2,244,000","2,121,000","2,167,000",▼,"-77,000","-3.43","36,006","77,923","0.03","2,704","4,867","-7,715","-3,221","3,737","32.02"
2014/08/26,"2,338,000","2,340,000","2,220,000","2,244,000",▼,"-44,000","-1.92","26,398","59,378","0.03","5,954","-3,281","-2,824","-6,863","-4,238","32.15"
2014/08/25,"2,178,000","2,338,000","2,178,000","2,288,000",▲,"120,000","+5.54","15,837","36,147","0.03","-106","1,448","-1,239","-910","804","32.20"
2014/08/22,"2,147,000","2,245,000","2,147,000","2,168,000",▲,"4,000","+0.18","15,475","33,983","0.04","2,285","-158","-2,161","-1,516","2,229","32.22"
2014/08/21,"2,100,000","2,180,000","2,089,000","2,164,000",▲,"54,000","+2.56","16,613","35,766","0.03","-1,158","2,333","-1,456","-954","1,560","32.26"
2014/08/20,"2,141,000","2,150,000","2,088,000","2,110,000",▼,"-16,000","-0.75","13,989","29,449","0.04","2,114","-980","-1,125","-1,384","4,698","32.29"
2014/08/19,"2,035,000","2,135,000","2,035,000","2,126,000",▲,"80,000","+3.91","19,681","41,357","0.03","-1,129","3,044","-2,133","1,840","5,202","32.30"
2014/08/18,"2,041,000","2,078,000","2,013,000","2,046,000",▼,"-11,000","-0.53","16,664","34,137","0.03","580","849","-1,360","-917","4,010","32.34"
2014/08/14,"2,068,000","2,087,000","2,038,000","2,057,000",▼,"-11,000","-0.53","15,053","30,902","0.04","2,276","2,554","-4,681","-5,244","431","32.36"
2014/08/13,"2,000,000","2,149,000","1,998,000","2,068,000",▲,"88,000","+4.44","32,940","68,439","0.05","-869","5,346","-4,663","-6,235","-221","32.44"
